ID	COGID	POS	ALIGNMENT	CONCEPT	DOCULECT	ORIGINAL_CONCEPT	STEDT_SRCID	ORIGINAL_TAXNAME	ORIGINAL_ENTRY	MORPHEMES	NOTE	COGIDS	SOURCE	STEDT_GLOSS	CONCEPTICON_ID	STEDT_REFLEX	IPA	STEDT_CONCEPT	TOKENS	STEDT_RN
6296	65		tɕʰ - ĩ - ²²	the mosquito	Rangoon	mosquito	0360.27	Burmese (Rangoon)	tɕhĩ²²			959	TBL		1509		ʨʰĩ²²		tɕʰ ĩ ∼ ²²	34362
6297	105		ŋ a̰ n ⁵¹ + pʰ j u ⁵¹	the frost	Atsi	frost	0014.30	Atsi [Zaiwa]	ŋa̱n⁵¹phju⁵¹	cold-thing white		390 893	TBL		2034		ŋa̱n⁵¹pʰju⁵¹		ŋ a̰ n ⁵¹ + pʰ j u ⁵¹	41310
6298	185		ŋ a̰ n ⁵¹	the dew	Atsi	dew	0015.30	Atsi [Zaiwa]	ŋa̱n⁵¹	cold-thing		390	TBL		1977		ŋa̱n⁵¹		ŋ a̰ n ⁵¹	41311
6299	71		a ²¹ + p j ḭ ⁵¹	horizontal	Atsi	horizontal	1001.30	Atsi [Zaiwa]	a²¹pji̱⁵¹	a-prefix horizontal		1241 965	TBL		2376		a²¹pji̱⁵¹		a ²¹ + p j ḭ ⁵¹	42337
6300	80		ŋ a u - ⁵⁵	to cry (weep)	Bola	cry	1485.32	Bola (Luxi)	ŋau⁵⁵	cry		32	TBL		1420		ŋau⁵⁵		ŋ a u ⁵⁵	46434
6302	71		p - ḭ ⁵⁵	horizontal	Bola	horizontal	1001.32	Bola (Luxi)	pi̱⁵⁵	horizontal		965	TBL		2376		pi̱⁵⁵		p ḭ ⁵⁵	45969
6303	189		- l ɔ ³¹	the tiger	Achang_Longchuan	tiger	0304.28	Achang (Longchuan)	lɔ³¹	tiger		104	TBL		846		lɔ³¹		l ɔ ³¹	36200
6304	84		n o ʔ ²¹	dark	Atsi	dark	1013.30	Atsi [Zaiwa]	noʔ²¹	black		92	TBL		706		noʔ²¹		n o ʔ ²¹	42349
6307	94		n o ʔ ²¹	early	Atsi	early	1018.30	Atsi [Zaiwa]	noʔ²¹	early		35	TBL		672		noʔ²¹		n o ʔ ²¹	42354
6308	225		t a m ⁵⁵	the stick	Xiandao	rod / stick	0586.29	Achang (Xiandao)	tam⁵⁵	pestle		128	TBL		1295		tam⁵⁵		t a m ⁵⁵	38259
6314	75		a ³¹ + k u ŋ ³¹	middle	Lashi	middle	0708.33	Leqi (Luxi)	a³¹kuŋ³¹	a-prefix middle1		1244 967	TBL		1093		a³¹kuŋ³¹		a ³¹ + k u ŋ ³¹	47484
6315	75		a ³¹ + k j o ³³	middle	Lashi	middle	0708.33	Leqi (Luxi)	a³¹kjo³³	a-prefix middle2		1244 1400	TBL		1093		a³¹kjo³³		a ³¹ + k j o ³³	47485
6316	106		nʲ ɔ ʔ ³¹ + s ɔ ʔ ⁵⁵	shy	Achang_Longchuan	shy, be / bashful	1365.28	Achang (Longchuan)	ȵɔʔ³¹sɔʔ⁵⁵	face shy		30 46	TBL		487		ȵɔʔ³¹sɔʔ⁵⁵		nʲ ɔ ʔ ³¹ + s ɔ ʔ ⁵⁵	37246
6317	124		n ɛ ʔ ³¹ + s u m ³¹	morning	Maru	morning	0749.31	Langsu (Luxi)	nɛʔ³¹sum³¹	morning-1 morning-2		53 1360	TBL		1339		nɛʔ³¹sum³¹		n ɛ ʔ ³¹ + s u m ³¹	43925
6318	19		l ɔ ʔ ³¹ + j o ³¹	right	Lashi	right	0711.33	Leqi (Luxi)	lɔʔ³¹jo³¹	hand right		345 603	TBL		1019		lɔʔ³¹jo³¹		l ɔ ʔ ³¹ + j o ³¹	47488
6320	41		m j i ³⁵ + ɣ ɛ ³⁵ + ts ɔ ³⁵	the daughter	Maru	daughter	0222.31	Langsu (Luxi)	mji³⁵ɣɛ³⁵tsɔ³⁵	woman-1 woman-2 child		899 910 1230	TBL		1357		mji³⁵ɣɛ³⁵ʦɔ³⁵		m j i ³⁵ + ɣ ɛ ³⁵ + ts ɔ ³⁵	43394
6322	241		a ³³ + kʰ o u - ³³	inside	Lashi	inside	0715.33	Leqi (Luxi)	a³³khou³³	a-prefix inside		1015 1346	TBL		1606		a³³kʰou³³		a ³³ + kʰ o u ³³	47492
6323	105		ŋ ɛ̰̃ ∼ ⁵⁵	the frost	Bola	frost	0014.32	Bola (Luxi)	ŋɛ̱̃⁵⁵	icy-thing		390	TBL		2034		ŋɛ̱̃⁵⁵		ŋ ɛ̰̃ ∼ ⁵⁵	44950
6324	1154		tʰ o ʔ ⁵⁵ + m a i ²¹	above	Atsi	over / above	0731.30	Atsi [Zaiwa]	thoʔ⁵⁵mai²¹	over on		3 4	TBL		1741		tʰoʔ⁵⁵mai²¹		tʰ o ʔ ⁵⁵ + m a i ²¹	42049
6325	43		ts i ⁵⁵ + ʈʂ u a k ⁵⁵	the sparrow	Achang_Longchuan	sparrow	0336.28	Achang (Longchuan)	tsi⁵⁵tʂuak⁵⁵			1233 1232	TBL		1854		ʦi⁵⁵ʈʂuak⁵⁵		ts i ⁵⁵ + ʈʂ u a k ⁵⁵	36232
6326	130		o̰ - - ⁵¹ + m a i ²¹	below, under	Atsi	below / under	0732.30	Atsi [Zaiwa]	o̱⁵¹mai²¹	under on		66 65	TBL		1485		o̱⁵¹mai²¹		o̰ ⁵¹ + m a i ²¹	42050
6327	42		s ɔ ³¹	to plant (vegetals, rice)	Xiandao	plant (trees)	1774.29	Achang (Xiandao)	sɔ³¹	plant-v		943	TBL		1486		sɔ³¹		s ɔ ³¹	39312
6332	233		ʐ ɯ t ⁵⁵ + m ɔ - - ³¹	the sickle	Xiandao	sickle	0624.29	Achang (Xiandao)	ʐɯt⁵⁵mɔ³¹	mow-cut mo-suffix		1338 1011	TBL		341		ʐɯt⁵⁵mɔ³¹		ʐ ɯ t ⁵⁵ + m ɔ ³¹	38297
6333	112		kʰ ə̆ - ⁵⁵ + ŋ j e i ⁵⁵	today	Lashi	today	0738.33	Leqi (Luxi)	khə̆⁵⁵ŋjei⁵⁵	today day		51 734	TBL		1283		kʰə̆⁵⁵ŋjei⁵⁵		kʰ ə̆ ⁵⁵ + ŋ j e i ⁵⁵	47515
6334	72		k ɑ̃ ∼ ⁵³ + l ɑ̃ ∼ ⁵³	horizontal	Rangoon	horizontal	1001.27	Burmese (Rangoon)	kɑ̃⁵³lɑ̃⁵³	horizontal1 horizontal2		1242 1356	TBL		2376		kɑ̃⁵³lɑ̃⁵³		k ɑ̃ ∼ ⁵³ + l ɑ̃ ∼ ⁵³	35032
6335	173		ʂ a n ³¹ + u - ʔ ³¹	the nit	Achang_Longchuan	nit	0357.28	Achang (Longchuan)	ʂan³¹uʔ³¹	louse egg		445 1306	TBL		267		ʂan³¹uʔ³¹		ʂ a n ³¹ + u ʔ ³¹	36253
6336	196		a ²¹ + s a k ²¹ + t ḭ ʔ ⁵⁵	young	Atsi	young	1059.30	Atsi [Zaiwa]	a²¹sak²¹ti̱ʔ⁵⁵	a-prefix age small	means 'small in age'	1325 110 106	TBL		1207		a²¹sak²¹ti̱ʔ⁵⁵		a ²¹ + s a k ²¹ + t ḭ ʔ ⁵⁵	42398
6337	117		n a p ³¹ + j ɔ ³¹ + ŋ j e i ⁵⁵	tomorrow	Lashi	tomorrow	0742.33	Leqi (Luxi)	nap³¹jɔ³¹ŋjei⁵⁵	not-today ??? day		53 1280 734	TBL		1329		nap³¹jɔ³¹ŋjei⁵⁵		n a p ³¹ + j ɔ ³¹ + ŋ j e i ⁵⁵	47519
6338	63		pʰ ɔ p ⁵⁵	the mosquito	Achang_Longchuan	mosquito	0360.28	Achang (Longchuan)	phɔp⁵⁵	mosquito		1017	TBL		1509		pʰɔp⁵⁵		pʰ ɔ p ⁵⁵	36256
6339	66		k u ŋ ³¹ + k a i ³⁵ + ʑ a i ⁵⁵ 	the spider	Achang_Longchuan	spider	0361.28	Achang (Longchuan)	kuŋ³¹kai³⁵ʑai⁵⁵	spider1 spider2 spider3		960 1022 1021	TBL		843		kuŋ³¹kai³⁵ʑai⁵⁵		k u ŋ ³¹ + k a i ³⁵ + ʑ a i ⁵⁵	36257
6340	56		l̥ i - ³¹	the flea	Achang_Longchuan	flea	0355.28	Achang (Longchuan)	l̥i³¹	flea		952	TBL		232		l̥i³¹		l̥ i ³¹	36251
6341	168		n ṵ - t ⁵⁵ + k ṵ ʔ - ⁵⁵	the lip (the lips)	Atsi	lip	0085.30	Atsi [Zaiwa]	nu̱t⁵⁵ku̱ʔ⁵⁵	mouth skin		480 937	TBL		478		nu̱t⁵⁵ku̱ʔ⁵⁵		n ṵ t ⁵⁵ + k ṵ ʔ ⁵⁵	41382
6342	126		ŋ j e i ⁵⁵ + k u - ŋ ³¹	noon	Lashi	noon	0750.33	Leqi (Luxi)	ŋjei⁵⁵kuŋ³¹	day middle		734 61	TBL		12		ŋjei⁵⁵kuŋ³¹		ŋ j e i ⁵⁵ + k u ŋ ³¹	47527
6343	114		a ³¹ + ŋ j e i ⁵⁵ + n a p ³¹	yesterday	Lashi	yesterday	0739.33	Leqi (Luxi)	a³¹ŋjei⁵⁵nap³¹	a-prefix day not-today		1274 734 53	TBL		1174		a³¹ŋjei⁵⁵nap³¹		a ³¹ + ŋ j e i ⁵⁵ + n a p ³¹	47516
6344	46		k o ʔ ²¹ + s a n ⁵¹	the shoulder	Atsi	shoulder	0090.30	Atsi [Zaiwa]	koʔ²¹san⁵¹	split? ?		1235 26	TBL		1482		koʔ²¹san⁵¹		k o ʔ ²¹ + s a n ⁵¹	41387
6345	178		k ă ²¹ + tʃ o̰ k ⁵⁵ + kʰ o ŋ ²¹	the armpit	Atsi	armpit	0092.30	Atsi [Zaiwa]	kă²¹tʃo̱k⁵⁵khoŋ²¹	? ? ?		1307 1309 95	TBL		1886		kă²¹tʃo̱k⁵⁵kʰoŋ²¹		k ă ²¹ + tʃ o̰ k ⁵⁵ + kʰ o ŋ ²¹	41389
6346	156		tʰ ɔ̃ - ∼ ³⁵	firewood	Bola	firewood	0534.32	Bola (Luxi)	thɔ̃³⁵	firewood		80	TBL		10		tʰɔ̃³⁵		tʰ ɔ̃ ∼ ³⁵	45486
6348	165		ŋ ɔ ³¹	I [first person singular]	Maru	I	0928.31	Langsu (Luxi)	ŋɔ³¹	me		91	TBL		1209		ŋɔ³¹		ŋ ɔ ³¹	44104
6350	179		t a̰ ŋ ²¹ + p a u - ⁵⁵	the thigh	Atsi	thigh	0100.30	Atsi [Zaiwa]	ta̱ŋ²¹pau⁵⁵	thigh-1 thigh-2		97 98	TBL		800		ta̱ŋ²¹pau⁵⁵		t a̰ ŋ ²¹ + p a u ⁵⁵	41397
6351	103		tʃʰ a t ⁵⁵ + p ɛ̰ ʔ ⁵⁵	the sheep	Maru	sheep	0275.31	Langsu (Luxi)	tʃhat⁵⁵pɛ̱ʔ⁵⁵	goat-sheep-1 goat-sheep-2		41 39	TBL		1331		tʃhat⁵⁵pɛ̱ʔ⁵⁵		tʃʰ a t ⁵⁵ + p ɛ̰ ʔ ⁵⁵	43448
6352	182		tʃʰ a t ⁵⁵ + p ɛ̰ ʔ ⁵⁵	the goat	Maru	goat	0276.31	Langsu (Luxi)	tʃhat⁵⁵pɛ̱ʔ⁵⁵	goat-sheep-1 goat-sheep-2		1316 1315	TBL		1502		tʃhat⁵⁵pɛ̱ʔ⁵⁵		tʃʰ a t ⁵⁵ + p ɛ̰ ʔ ⁵⁵	43449
6353	219		t u i ⁵¹ + e ⁵⁵	to be alive	Atsi	living (adj.)	1087.30	Atsi [Zaiwa]	tui⁵¹e⁵⁵			127 1333	TBL		1422		tui⁵¹e⁵⁵		t u i ⁵¹ + e ⁵⁵	42428
6361	20		nʲ ɑ ²²	right	Rangoon	right	0711.27	Burmese (Rangoon)	ȵɑ²²			1246	TBL		1019		ȵɑ²²		nʲ ɑ ²²	34723
6362	135		ŋ j e ⁵⁵	hot	Atsi	hot	1062.30	Atsi [Zaiwa]	ŋje⁵⁵	hot-burn		70	TBL		1286		ŋje⁵⁵		ŋ j e ⁵⁵	42401
6363	38		ʃ ŏ ²¹ + k ṵ - ʔ ⁵⁵	the skin	Atsi	skin	0120.30	Atsi [Zaiwa]	ʃŏ²¹ku̱ʔ⁵⁵	meat skin		452 937	TBL		763		ʃŏ²¹ku̱ʔ⁵⁵		ʃ ŏ ²¹ + k ṵ ʔ ⁵⁵	41417
6364	19		j ɑ ²²	right	Rangoon	right	0711.27	Burmese (Rangoon)	jɑ²²			603	TBL		1019		jɑ²²		j ɑ ²²	34722
6367	168		n a̰ - t ⁵⁵ + k a̰ u k ⁵⁵	the lip (the lips)	Maru	lip	0085.31	Langsu (Luxi)	na̱t⁵⁵ka̱uk⁵⁵	mouth skin?		480 937	TBL		478		na̱t⁵⁵ka̱uk⁵⁵		n a̰ t ⁵⁵ + k a̰ u k ⁵⁵	43256
6369	122		m e ʔ ³¹ + ts ɿ ⁵⁵	the wheat	Achang_Longchuan	wheat	0410.28	Achang (Longchuan)	meʔ³¹tsɿ⁵⁵	wheat1 wheat2		58 1285	TBL		1077		meʔ³¹ʦɿ⁵⁵		m e ʔ ³¹ + ts ɿ ⁵⁵	36307
6371	189		- l ɔ ³⁵	the tiger	Maru	tiger	0304.31	Langsu (Luxi)	lɔ³⁵			104	TBL		846		lɔ³⁵		l ɔ ³⁵	43477
6372	81		kʰ w ɑ ²²	the hoof	Rangoon	hoof	0264.27	Burmese (Rangoon)	khwɑ²²			33	TBL		152		kʰwɑ²²		kʰ w ɑ ²²	34264
6375	107		m ɑ ²²	hard	Rangoon	hard	1034.27	Burmese (Rangoon)	mɑ²²	hard		47	TBL		1884		mɑ²²		m ɑ ²²	35066
6376	60		ts ṵ t ⁵⁵	the lung	Atsi	lung	0143.30	Atsi [Zaiwa]	tsu̱t⁵⁵	lung		957	TBL		688		ʦu̱t⁵⁵		ts ṵ t ⁵⁵	41441
6377	80		ŋ a u - ⁵⁵	to cry (weep)	Achang_Longchuan	cry	1485.28	Achang (Longchuan)	ŋau⁵⁵	cry		32	TBL		1420		ŋau⁵⁵		ŋ a u ⁵⁵	37346
6379	182		sʰ e ʔ ⁴	the goat	Rangoon	goat	0276.27	Burmese (Rangoon)	sheʔ⁴			1316	TBL		1502		sheʔ⁴		sʰ e ʔ ⁴	34276
6380	223		v ə̆ ⁵⁵ + s ɛ ³¹	the stick	Bola	rod / stick	0586.32	Bola (Luxi)	və̆⁵⁵sɛ³¹	stick-1 stick-2		131 130	TBL		1295		və̆⁵⁵sɛ³¹		v ə̆ ⁵⁵ + s ɛ ³¹	45541
6381	241		a ³¹ + kʰ a u - ⁵⁵	inside	Bola	inside	0715.32	Bola (Luxi)	a³¹khau⁵⁵	a-prefix inside		1015 1346	TBL		1606		a³¹kʰau⁵⁵		a ³¹ + kʰ a u ⁵⁵	45673
6382	149		m j a ŋ ³¹ + kʰ - a - ³⁵	the wolf	Maru	wolf	0324.31	Langsu (Luxi)	mjaŋ³¹◦kha³⁵	thunder dog		1299 1298	TBL		522		mjaŋ³¹◦kʰa³⁵		m j a ŋ ³¹ + kʰ a ³⁵	43497
6386	75		a ³¹ + k o ŋ ⁵⁵	middle	Xiandao	middle	0708.29	Achang (Xiandao)	a³¹koŋ⁵⁵	a-prefix middle		1244 967	TBL		1093		a³¹koŋ⁵⁵		a ³¹ + k o ŋ ⁵⁵	38382
6387	19		l ɔ ʔ ⁵⁵ + j ɔ ⁵⁵	right	Xiandao	right	0711.29	Achang (Xiandao)	lɔʔ⁵⁵jɔ⁵⁵	hand right		345 603	TBL		1019		lɔʔ⁵⁵jɔ⁵⁵		l ɔ ʔ ⁵⁵ + j ɔ ⁵⁵	38386
6388	77		ɲ ɔ ʔ ⁵⁵ + s a i - ³⁵	the front (front side)	Xiandao	front	0712.29	Achang (Xiandao)	ɲɔʔ⁵⁵sai³⁵	face front		30 1248	TBL		2194		ɲɔʔ⁵⁵sai³⁵		ɲ ɔ ʔ ⁵⁵ + s a i ³⁵	38387
6389	83		kʰ j e i ³³ + s ə ŋ ⁵⁵	the hoof	Lashi	hoof	0264.33	Leqi (Luxi)	khjei³³səŋ⁵⁵	foot nail		19 144	TBL		152		kʰjei³³səŋ⁵⁵		kʰ j e i ³³ + s ə ŋ ⁵⁵	47038
6390	187		a ³¹ + n o ʔ ⁵⁵	outside	Xiandao	outside	0714.29	Achang (Xiandao)	a³¹noʔ⁵⁵	a-prefix outside		1320 1321	TBL		762		a³¹noʔ⁵⁵		a ³¹ + n o ʔ ⁵⁵	38389
6391	241		a ³¹ + x a u - ⁵⁵	inside	Xiandao	inside	0715.29	Achang (Xiandao)	a³¹xau⁵⁵	a-prefix inside		1015 1346	TBL		1606		a³¹xau⁵⁵		a ³¹ + x a u ⁵⁵	38390
6392	59		l i k ²¹ + v o ⁵¹	the hail	Atsi	hail	0013.30	Atsi [Zaiwa]	lik²¹vo⁵¹	hail rain		953 593	TBL		609		lik²¹vo⁵¹		l i k ²¹ + v o ⁵¹	41309
6394	178		l ɔ ʔ ³¹ + tʃʰ ɛ ʔ ⁵⁵	the armpit	Maru	armpit	0092.31	Langsu (Luxi)	lɔʔ³¹tʃhɛʔ⁵⁵	hand armpit?		345 96	TBL		1886		lɔʔ³¹tʃhɛʔ⁵⁵		l ɔ ʔ ³¹ + tʃʰ ɛ ʔ ⁵⁵	43263
6395	189		tɕ - ɑ ⁵⁵	the tiger	Rangoon	tiger	0304.27	Burmese (Rangoon)	tɕɑ⁵⁵			104	TBL		846		ʨɑ⁵⁵		tɕ ɑ ⁵⁵	34304
6396	140		v ɔ ³⁵	to chew	Maru	chew	1424.31	Langsu (Luxi)	vɔ³⁵	chew		73	TBL		321		vɔ³⁵		v ɔ ³⁵	44547
6399	56		kʰ ə̆ - ³¹ + l a̰ - ³⁵	the flea	Maru	flea	0355.31	Langsu (Luxi)	khə̆³¹la̱³⁵	flea-1 flea-2		1237 952	TBL		232		kʰə̆³¹la̱³⁵		kʰ ə̆ ³¹ + l a̰ ³⁵	43528
6400	223		n ĕ ²¹ + s e ²¹	the stick	Atsi	rod / stick	0586.30	Atsi [Zaiwa]	nĕ²¹se²¹			130 130	TBL		1295		nĕ²¹se²¹		n ĕ ²¹ + s e ²¹	41900
6401	173		ʃ i ŋ ³⁵ + a̰ u - ⁵⁵	the nit	Maru	nit	0357.31	Langsu (Luxi)	ʃiŋ³⁵a̱u⁵⁵	louse egg		445 1306	TBL		267		ʃiŋ³⁵a̱u⁵⁵		ʃ i ŋ ³⁵ + a̰ u ⁵⁵	43530
6402	189		- l ɔ̆ ³¹ + m ɔ ³¹ + m u t ³⁵	the tiger	Xiandao	tiger	0304.29	Achang (Xiandao)	lɔ̆³¹mɔ³¹mut³⁵	tiger mo-suffix ???		104 105 1322	TBL		846		lɔ̆³¹mɔ³¹mut³⁵		l ɔ̆ ³¹ + m ɔ ³¹ + m u t ³⁵	37975
6403	112		f u - ³¹ + ɳ - ɛ n - ³¹	today	Xiandao	today	0738.29	Achang (Xiandao)	fu³¹ɳɛn³¹	this-2		1271 50	TBL		1283		fu³¹ɳɛn³¹		f u ³¹ + ɳ ɛ n ³¹	38413
6404	234		ʃ ɛ̃ ∼ ⁵⁵ + ŋ ø̰ - ³⁵	the sickle	Bola	sickle	0624.32	Bola (Luxi)	ʃɛ̃⁵⁵ŋø̱³⁵	knife sickle-net		120 1010	TBL		341		ʃɛ̃⁵⁵ŋø̱³⁵		ʃ ɛ̃ ∼ ⁵⁵ + ŋ ø̰ ³⁵	45582
6405	83		kʰ j u k ⁵⁵ + s a ŋ ³⁵	the hoof	Maru	hoof	0264.31	Langsu (Luxi)	khjuk⁵⁵saŋ³⁵	foot nail		19 144	TBL		152		kʰjuk⁵⁵saŋ³⁵		kʰ j u k ⁵⁵ + s a ŋ ³⁵	43437
6406	68		v ɔ ʔ ³¹ + t ɔ i ³¹	the earthworm	Maru	earthworm	0363.31	Langsu (Luxi)	vɔʔ³¹tɔi³¹	pig worm		964 963	TBL		2350		vɔʔ³¹tɔi³¹		v ɔ ʔ ³¹ + t ɔ i ³¹	43536
6407	143		tɕ - w ɛ ʔ ⁴	the mouse or rat	Rangoon	mouse	0320.27	Burmese (Rangoon)	tɕwɛʔ⁴			74	TBL		2139		ʨwɛʔ⁴		tɕ w ɛ ʔ ⁴	34321
6408	147		w ũ - ²² + p u ⁵³ + l w e ²²	the wolf	Rangoon	wolf	0324.27	Burmese (Rangoon)	wũ²²pu⁵³lwe²²	bear ? ?		1300 75 76	TBL		522		wũ²²pu⁵³lwe²²		w ũ ∼ ²² + p u ⁵³ + l w e ²²	34325
6409	78		m j e - ²² + kʰ w e - ⁵⁵	the fox	Rangoon	fox	0325.27	Burmese (Rangoon)	mje²²khwe⁵⁵			690 216	TBL		1312		mje²²kʰwe⁵⁵		m j e ²² + kʰ w e ⁵⁵	34326
6410	124		n a p ⁵⁵ + m ɔ ⁵¹	morning	Xiandao	morning	0749.29	Achang (Xiandao)	nap⁵⁵mɔ⁵¹	morning1 morning2		53 54	TBL		1339		nap⁵⁵mɔ⁵¹		n a p ⁵⁵ + m ɔ ⁵¹	38424
6411	128		c ɔ ⁵⁵ + c ɔ ³¹ + j ɔ ʔ ³⁵	noon	Xiandao	noon	0750.29	Achang (Xiandao)	cɔ⁵⁵cɔ³¹jɔʔ³⁵			1289 1290 1291	TBL		12		cɔ⁵⁵cɔ³¹jɔʔ³⁵		c ɔ ⁵⁵ + c ɔ ³¹ + j ɔ ʔ ³⁵	38425
6412	154		i ²¹ + tʃ u m ²¹ + kʰ o ²¹	salty	Atsi	salty	1076.30	Atsi [Zaiwa]	i²¹tʃum²¹kho²¹	urine ? bitter		1302 1301 78	TBL		1091		i²¹tʃum²¹kʰo²¹		i ²¹ + tʃ u m ²¹ + kʰ o ²¹	400395
6413	43		s ɑ ²²	the sparrow	Rangoon	sparrow	0336.27	Burmese (Rangoon)	sɑ²²			946	TBL		1854		sɑ²²		s ɑ ²²	34337
6414	1155		ɑ ⁵³ + tʰ ɛ ʔ -	above	Rangoon	over / above	0731.27	Burmese (Rangoon)	ɑ⁵³thɛʔ	a-prefix above		1292 3	TBL		1741		ɑ⁵³tʰɛʔ		ɑ ⁵³ + tʰ ɛ ʔ	34749
6415	41		m j i ²¹ + v e ²¹ + ts o ²¹	the daughter	Atsi	daughter	0222.30	Atsi [Zaiwa]	mji²¹ve²¹tso²¹	woman-1 woman-2 child		899 910 1230	TBL		1357		mji²¹ve²¹ʦo²¹		m j i ²¹ + v e ²¹ + ts o ²¹	41520
6416	56		ɬ e - ⁵⁵	the flea	Rangoon	flea	0355.27	Burmese (Rangoon)	ɬe⁵⁵			952	TBL		232		ɬe⁵⁵		ɬ e ⁵⁵	34357
6417	173		tθ ɑ̃ ∼ ⁵⁵ + u - - ⁵³	the nit	Rangoon	nit	0357.27	Burmese (Rangoon)	tθɑ̃⁵⁵u⁵³			445 1306	TBL		267		tθɑ̃⁵⁵u⁵³		tθ ɑ̃ ∼ ⁵⁵ + u ⁵³	34359
6418	80		ŋ u - k ³¹	to cry (weep)	Maru	cry	1485.31	Langsu (Luxi)	ŋuk³¹			32	TBL		1420		ŋuk³¹		ŋ u k ³¹	44602
6419	66		p ĩ ⁵³ + k u ²²	the spider	Rangoon	spider	0361.27	Burmese (Rangoon)	pĩ⁵³ku²²			961 1399	TBL		843		pĩ⁵³ku²²		p ĩ ∼ ⁵³ + k u ²²	34363
6420	3		tɕʰ - i - ⁵⁵	the foot	Achang_Longchuan	foot	0103.28	Achang (Longchuan)	tɕhi⁵⁵	foot		19	TBL		1301		ʨʰi⁵⁵		tɕʰ i ⁵⁵	35994
6421	68		t i ²²	the earthworm	Rangoon	earthworm	0363.27	Burmese (Rangoon)	ti²²			963	TBL		2350		ti²²		t i ²²	34365
6424	200		n̥ʲ o n ⁵⁵ + p e n ³¹	the mud	Achang_Longchuan	mud	0046.28	Achang (Longchuan)	ȵ̥on⁵⁵pen³¹	dirt? mud		118 1329	TBL		640		ȵ̥on⁵⁵pen³¹		n̥ʲ o n ⁵⁵ + p e n ³¹	35937
6427	75		a ³¹ + k a u ŋ ³¹	middle	Bola	middle	0708.32	Bola (Luxi)	a³¹kauŋ³¹	a-prefix middle		1244 967	TBL		1093		a³¹kauŋ³¹		a ³¹ + k a u ŋ ³¹	45666
6428	156		tʰ u a ŋ ³¹	firewood	Achang_Longchuan	firewood	0534.28	Achang (Longchuan)	thuaŋ³¹	firewood		80	TBL		10		tʰuaŋ³¹		tʰ u a ŋ ³¹	36431
6429	3		kʰ j i - ⁵¹	the foot	Atsi	foot	0103.30	Atsi [Zaiwa]	khji⁵¹	foot		19	TBL		1301		kʰji⁵¹		kʰ j i ⁵¹	41400
6430	84		n a ʔ ³¹	dark	Bola	dark	1013.32	Bola (Luxi)	naʔ³¹	black		92	TBL		706		naʔ³¹		n a ʔ ³¹	45981
6431	115		n ³¹ + m̥ a n ³⁵	yesterday	Xiandao	yesterday	0739.29	Achang (Xiandao)	n³¹m̥an³⁵	day-sun yesterday		734 52	TBL		1174		n³¹m̥an³⁵		n ³¹ + m̥ a n ³⁵	38414
6432	165		ŋ o ³¹	I [first person singular]	Lashi	I	0928.33	Leqi (Luxi)	ŋo³¹	me		91	TBL		1209		ŋo³¹		ŋ o ³¹	47708
6433	83		kʰ j i - ⁵¹ + s i ŋ ²¹	the hoof	Atsi	hoof	0264.30	Atsi [Zaiwa]	khji⁵¹siŋ²¹	foot nail		19 144	TBL		152		kʰji⁵¹siŋ²¹		kʰ j i ⁵¹ + s i ŋ ²¹	41565
6436	46		l ɔ ʔ ³¹ + s a̰ n ³³	the shoulder	Lashi	shoulder	0090.33	Leqi (Luxi)	lɔʔ³¹sa̱n³³	hand shoulder		947 26	TBL		1482		lɔʔ³¹sa̱n³³		l ɔ ʔ ³¹ + s a̰ n ³³	46864
6437	119		ŋ j a ŋ ³³	he or she [third person singular]	Lashi	he	0934.33	Leqi (Luxi)	ŋjaŋ³³	he		57	TBL		262		ŋjaŋ³³		ŋ j a ŋ ³³	47714
6438	19		l a ʔ ³¹ + j a ⁵⁵	right	Bola	right	0711.32	Bola (Luxi)	laʔ³¹ja⁵⁵	hand right		345 603	TBL		1019		laʔ³¹ja⁵⁵		l a ʔ ³¹ + j a ⁵⁵	45669
6439	77		x ə i - ³⁵	the front (front side)	Bola	front	0712.32	Bola (Luxi)	xəi³⁵	front		1248	TBL		2194		xəi³⁵		x ə i ³⁵	45670
6441	186		v ə̆ ³¹ + k a u ŋ ³¹	outside	Bola	outside	0714.32	Bola (Luxi)	və̆³¹kauŋ³¹	out middle		101 967	TBL		762		və̆³¹kauŋ³¹		v ə̆ ³¹ + k a u ŋ ³¹	45672
6442	100		s a u ²¹ + m j ḭ ⁵⁵	the sheep	Atsi	sheep	0275.30	Atsi [Zaiwa]	sau²¹mji̱⁵⁵	sheep-1 sheep-2		1263 1264	TBL		1331		sau²¹mji̱⁵⁵		s a u ²¹ + m j ḭ ⁵⁵	41577
6443	182		p a i ²¹ + n a m ⁵⁵	the goat	Atsi	goat	0276.30	Atsi [Zaiwa]	pai²¹nam⁵⁵	goat-1 goat-2		1315 1314	TBL		1502		pai²¹nam⁵⁵		p a i ²¹ + n a m ⁵⁵	41578
6444	178		l ɔ ʔ ³¹ + tʃʰ a p ⁵⁵	the armpit	Lashi	armpit	0092.33	Leqi (Luxi)	lɔʔ³¹tʃnap⁵⁵	hand armpit		345 96	TBL		1886		lɔʔ³¹tʃnap⁵⁵		l ɔ ʔ ³¹ + tʃʰ a p ⁵⁵	46866
