ID	DOCULECT	DOCULECT_IS	CONCEPT	ID_IS	VALUE	SEGMENTED_VALUE	TOKENS	STRUCTURE	COGID
1487	Bola	Nishi Bola	slippery; smooth	283	tʃɔ̣t⁵⁵	tʃ ɔ̣t ⁵⁵	tʃ ɔ̰ t ⁵⁵	i n c t	282
1488	Achang	Nishi Achang	slippery; smooth	283	tʂuat⁵⁵	tʂu at ⁵⁵	ʈʂ u a t ⁵⁵	i m n c t	282
1489	Atsi	Nishi Zaiwa/Atsi	slippery; smooth	283	tʃụt⁵⁵	tʃ ụt ⁵⁵	tʃ ṵ t ⁵⁵	i n c t	282
569	Maru	Nishi Langsu/Maru	smoke	107	-khuk⁵⁵	- khu k ⁵⁵	+ kʰ u k ⁵⁵	+ i m i t	107
570	Xiandao	Nishi Xiandao	smoke	107	-xau³¹	- x au ³¹	+ x a u ³¹	+ i n nn t	107
571	Lashi	Nishi Leqi/Lashi	smoke	107	-khou⁵⁵	- kh ou ⁵⁵	+ kʰ o u ⁵⁵	+ i n nn t	107
572	Achang	Nishi Achang	smoke	107	-xau³¹	- x au ³¹	+ x a u ³¹	+ i n nn t	107
573	Atsi	Nishi Zaiwa/Atsi	smoke	107	-khau²¹	- kh au ²¹	+ kʰ a u ²¹	+ i n nn t	107
1332	Maru	Nishi Langsu/Maru	snap (thread)	252	phjik⁵⁵	phj ik ⁵⁵	pʰ j i k ⁵⁵	i m n c t	251
1333	Xiandao	Nishi Xiandao	snap (thread)	252	phɛt⁵⁵	ph ɛt ⁵⁵	pʰ ɛ t ⁵⁵	i n c t	251
1334	Bola	Nishi Bola	snap (thread)	252	phjɔt⁵⁵	phj ɔt ⁵⁵	pʰ j ɔ t ⁵⁵	i m n c t	251
1335	Achang	Nishi Achang	snap (thread)	252	phʐat³⁵	phʐ at ³⁵	pʐʰ a t ³⁵	i n c t	251
1336	Atsi	Nishi Zaiwa/Atsi	snap (thread)	252	phit⁵⁵	ph it ⁵⁵	pʰ i t ⁵⁵	i n c t	251
598	Maru	Nishi Langsu/Maru	snap, break	112	khjuk⁵⁵	khju k ⁵⁵	kʰ ju k ⁵⁵	i m i t	112
599	Xiandao	Nishi Xiandao	snap, break	112	khʐau³¹	khʐ au ³¹	kʐʰ a u ³¹	i n nn t	112
600	Lashi	Nishi Leqi/Lashi	snap, break	112	-khja:u⁵⁵	- khj a:u ⁵⁵	+ kʰ j a: u ⁵⁵	+ i m n nn t	112
601	Bola	Nishi Bola	snap, break	112	khju³⁵	khju ³⁵	kʰ ju ³⁵	i m t	112
602	Achang	Nishi Achang	snap, break	112	khʐau³¹	khʐ au ³¹	kʐʰ a u ³¹	i n nn t	112
603	Atsi	Nishi Zaiwa/Atsi	snap, break	112	khjui²¹	khju i ²¹	kʰ ju i ²¹	i m n t	112
1542	Maru	Nishi Langsu/Maru	snot	294	nɛ̣̣ɂ⁵⁵	n ɛ̣̣ɂ ⁵⁵	n ɛ̰ ʔ ⁵⁵	i n c t	293
1543	Xiandao	Nishi Xiandao	snot	294	n̥ap⁵⁵	n̥ ap ⁵⁵	n̥ a p ⁵⁵	i n c t	293
1544	Lashi	Nishi Leqi/Lashi	snot	294	nạp⁵⁵	n ạp ⁵⁵	n a̰ p ⁵⁵	i n c t	293
1545	Bola	Nishi Bola	snot	294	nẹɂ⁵⁵	n ẹɂ ⁵⁵	n ḛ ʔ ⁵⁵	i n c t	293
1546	Achang	Nishi Achang	snot	294	n̥ap⁵⁵	n̥ ap ⁵⁵	n̥ a p ⁵⁵	i n c t	293
1547	Atsi	Nishi Zaiwa/Atsi	snot	294	nạp⁵⁵	n ạp ⁵⁵	n a̰ p ⁵⁵	i n c t	293
872	Maru	Nishi Langsu/Maru	son	163	tsɔ³⁵	ts ɔ ³⁵	ts ɔ ³⁵	i n t	163
873	Xiandao	Nishi Xiandao	son	163	-tsɔ³¹	- ts ɔ ³¹	+ ts ɔ ³¹	+ i n t	163
874	Bola	Nishi Bola	son	163	ta³¹	t a ³¹	t a ³¹	i n t	163
875	Achang	Nishi Achang	son	163	tsɔ³¹	ts ɔ ³¹	ts ɔ ³¹	i n t	163
876	Atsi	Nishi Zaiwa/Atsi	son	163	-tso²¹	- ts o ²¹	+ ts o ²¹	+ i n t	163
209	Maru	Nishi Langsu/Maru	soul, spirit	40	-pjɔ³¹	- pj ɔ ³¹	+ p j ɔ ³¹	+ i m n t	40
210	Xiandao	Nishi Xiandao	soul, spirit	40	-pʐɔ⁵⁵	- pʐ ɔ ⁵⁵	+ pʐ ɔ ⁵⁵	+ i n t	40
211	Lashi	Nishi Leqi/Lashi	soul, spirit	40	-pju³¹	- pj u ³¹	+ p j u ³¹	+ i m n t	40
212	Achang	Nishi Achang	soul, spirit	40	-pʐua⁵⁵	- pʐu a ⁵⁵	+ pʐ u a ⁵⁵	+ i m n t	40
213	Atsi	Nishi Zaiwa/Atsi	soul, spirit	40	-pjo⁵¹	- pj o ⁵¹	+ p j o ⁵¹	+ i m n t	40
71	Maru	Nishi Langsu/Maru	sour	15	tʃị:ŋ³¹	tʃ ị:ŋ ³¹	tʃ ḭ: ŋ ³¹	i n c t	15
72	Xiandao	Nishi Xiandao	sour	15	tshɛn⁵⁵	tsh ɛn ⁵⁵	tsʰ ɛ n ⁵⁵	i n c t	15
73	Lashi	Nishi Leqi/Lashi	sour	15	tʃị:n³³	tʃ ị:n ³³	tʃ ḭ: n ³³	i n c t	15
74	Bola	Nishi Bola	sour	15	tʃɔ̣n⁵⁵	tʃ ɔ̣n ⁵⁵	tʃ ɔ̰ n ⁵⁵	i n c t	15
75	Atsi	Nishi Zaiwa/Atsi	sour	15	tʃịn⁵¹	tʃ ịn ⁵¹	tʃ ḭ n ⁵¹	i n c t	15
21	Maru	Nishi Langsu/Maru	span thumb to out stretched middle finger	5	thu³¹	thu ³¹	tʰ u ³¹	i m t	5
22	Xiandao	Nishi Xiandao	span thumb to out stretched middle finger	5	tho⁵⁵	th o ⁵⁵	tʰ o ⁵⁵	i n t	5
23	Lashi	Nishi Leqi/Lashi	span thumb to out stretched middle finger	5	thọ³³	th ọ ³³	tʰ o̰ ³³	i n t	5
24	Bola	Nishi Bola	span thumb to out stretched middle finger	5	thɔ⁵⁵	th ɔ ⁵⁵	tʰ ɔ ⁵⁵	i n t	5
25	Achang	Nishi Achang	span thumb to out stretched middle finger	5	tho⁵⁵	th o ⁵⁵	tʰ o ⁵⁵	i n t	5
26	Atsi	Nishi Zaiwa/Atsi	span thumb to out stretched middle finger	5	tho⁵¹	th o ⁵¹	tʰ o ⁵¹	i n t	5
1051	Maru	Nishi Langsu/Maru	spherical	195	-lam³⁵	- l am ³⁵	+ l a m ³⁵	+ i n c t	195
1052	Xiandao	Nishi Xiandao	spherical	195	-lum³¹	- lu m ³¹	+ l u m ³¹	+ i m i t	195
1053	Lashi	Nishi Leqi/Lashi	spherical	195	-lɔm³³	- l ɔm ³³	+ l ɔ m ³³	+ i n c t	195
1054	Bola	Nishi Bola	spherical	195	-lam³¹	- l am ³¹	+ l a m ³¹	+ i n c t	195
1055	Achang	Nishi Achang	spherical	195	-lum³¹	- lu m ³¹	+ l u m ³¹	+ i m i t	195
1056	Atsi	Nishi Zaiwa/Atsi	spherical	195	-lụm²¹	- l ụm ²¹	+ l ṵ m ²¹	+ i n c t	195
1818	Maru	Nishi Langsu/Maru	stand	351	jɛɂ³¹	j ɛɂ ³¹	j ɛ ʔ ³¹	m n c t	349
1819	Xiandao	Nishi Xiandao	stand	351	jap⁵⁵	j ap ⁵⁵	j a p ⁵⁵	m n c t	349
1820	Lashi	Nishi Leqi/Lashi	stand	351	ja:p³¹	j a:p ³¹	j a: p ³¹	m n c t	349
1821	Bola	Nishi Bola	stand	351	jɛɂ⁵⁵	j ɛɂ ⁵⁵	j ɛ ʔ ⁵⁵	m n c t	349
1822	Achang	Nishi Achang	stand	351	ʐap⁵⁵	ʐ ap ⁵⁵	ʐ a p ⁵⁵	i n c t	349
1823	Atsi	Nishi Zaiwa/Atsi	stand	351	jap²¹	j ap ²¹	j a p ²¹	m n c t	349
563	Maru	Nishi Langsu/Maru	steal	106	khuk⁵⁵	khu k ⁵⁵	kʰ u k ⁵⁵	i m i t	106
564	Xiandao	Nishi Xiandao	steal	106	xau³¹	x au ³¹	x a u ³¹	i n nn t	106
565	Lashi	Nishi Leqi/Lashi	steal	106	kha:u⁵⁵	kh a:u ⁵⁵	kʰ a: u ⁵⁵	i n nn t	106
566	Bola	Nishi Bola	steal	106	khau³¹	kh au ³¹	kʰ a u ³¹	i n nn t	106
567	Achang	Nishi Achang	steal	106	xau³¹	x au ³¹	x a u ³¹	i n nn t	106
568	Atsi	Nishi Zaiwa/Atsi	steal	106	khau²¹	kh au ²¹	kʰ a u ²¹	i n nn t	106
988	Maru	Nishi Langsu/Maru	step on, tread	184	nɔ̃³⁵	n ɔ̃ ³⁵	n ɔ̃ ∼ ³⁵	i n c t	184
989	Lashi	Nishi Leqi/Lashi	step on, tread	184	na:ŋ³³	n a:ŋ ³³	n a: ŋ ³³	i n c t	184
990	Bola	Nishi Bola	step on, tread	184	nɔ̃³¹	n ɔ̃ ³¹	n ɔ̃ ∼ ³¹	i n c t	184
991	Achang	Nishi Achang	step on, tread	184	nuaŋ³¹	nu aŋ ³¹	n u a ŋ ³¹	i m n c t	184
992	Atsi	Nishi Zaiwa/Atsi	step on, tread	184	naŋ²¹	n aŋ ²¹	n a ŋ ²¹	i n c t	184
1220	Maru	Nishi Langsu/Maru	sun/day	229	na⁵⁵	n a ⁵⁵	n a ⁵⁵	i n t	229
1221	Xiandao	Nishi Xiandao	sun/day	229	nai³⁵-	n ai ³⁵ -	n a i ³⁵ +	i n nn t +	229
1222	Lashi	Nishi Leqi/Lashi	sun/day	229	ŋjei⁵⁵-	ŋj ei ⁵⁵ -	ŋ j e i ⁵⁵ +	i m n nn t +	229
1223	Bola	Nishi Bola	sun/day	229	ŋji³⁵-	ŋj i ³⁵ -	ŋ j i ³⁵ +	i m n t +	229
1224	Achang	Nishi Achang	sun/day	229	niɂ³¹	n iɂ ³¹	n i ɂ ³¹	i n c t	229
1225	Atsi	Nishi Zaiwa/Atsi	sun/day	229	ŋji⁵⁵-	ŋj i ⁵⁵ -	ŋ j i ⁵⁵ +	i m n t +	229
1594	Maru	Nishi Langsu/Maru	sunbathe	303	lɛɂ⁵⁵	l ɛɂ ⁵⁵	l ɛ ʔ ⁵⁵	i n c t	302
1595	Xiandao	Nishi Xiandao	sunbathe	303	l̥ap⁵⁵	l̥ ap ⁵⁵	l̥ a p ⁵⁵	i n c t	302
1596	Lashi	Nishi Leqi/Lashi	sunbathe	303	lạ:p⁵⁵	l ạ:p ⁵⁵	l a̰: p ⁵⁵	i n c t	302
1597	Atsi	Nishi Zaiwa/Atsi	sunbathe	303	lạp⁵⁵	l ạp ⁵⁵	l a̰ p ⁵⁵	i n c t	302
283	Maru	Nishi Langsu/Maru	swallow	54	mjuk³¹	mj uk ³¹	m j u k ³¹	i m n c t	54
284	Xiandao	Nishi Xiandao	swallow	54	ɲau⁵⁵	ɲ au ⁵⁵	ɲ a u ⁵⁵	i n nn t	54
285	Bola	Nishi Bola	swallow	54	mjuŋ⁵⁵	mj uŋ ⁵⁵	m j u ŋ ⁵⁵	i m n c t	54
286	Atsi	Nishi Zaiwa/Atsi	swallow	54	mjị⁵¹	mj ị ⁵¹	m j ḭ ⁵¹	i m n t	54
67	Maru	Nishi Langsu/Maru	sweet	14	tʃhuk³¹	tʃhu k ³¹	tʃʰ u k ³¹	i m i t	14
68	Lashi	Nishi Leqi/Lashi	sweet	14	tʃha:u³³	tʃh a:u ³³	tʃʰ a: u ³³	i n nn t	14
69	Bola	Nishi Bola	sweet	14	-tʃhu⁵⁵	- tʃhu ⁵⁵	+ tʃʰ u ⁵⁵	+ i m t	14
70	Atsi	Nishi Zaiwa/Atsi	sweet	14	tʃhui³¹	tʃhu i ³¹	tʃʰ u i ³¹	i m n t	14
966	Maru	Nishi Langsu/Maru	tail	180	-mji³¹	- mj i ³¹	+ m j i ³¹	+ i m n t	180
967	Lashi	Nishi Leqi/Lashi	tail	180	-mji³³	- mj i ³³	+ m j i ³³	+ i m n t	180
968	Bola	Nishi Bola	tail	180	-mi³¹	- m i ³¹	+ m i ³¹	+ i n t	180
969	Atsi	Nishi Zaiwa/Atsi	tail	180	-mji²¹	- mj i ²¹	+ m j i ²¹	+ i m n t	180
1416	Maru	Nishi Langsu/Maru	take off	269	khjɛt⁵⁵	khj ɛt ⁵⁵	kʰ j ɛ t ⁵⁵	i m n c t	268
1417	Xiandao	Nishi Xiandao	take off	269	khɯk⁵⁵	kh ɯk ⁵⁵	kʰ ɯ k ⁵⁵	i n c t	268
1418	Lashi	Nishi Leqi/Lashi	take off	269	khju:t⁵⁵	khj u:t ⁵⁵	kʰ j u: t ⁵⁵	i m n c t	268
1419	Bola	Nishi Bola	take off	269	khjɔt⁵⁵	khj ɔt ⁵⁵	kʰ j ɔ t ⁵⁵	i m n c t	268
1420	Achang	Nishi Achang	take off	269	kʐek⁵⁵	kʐ ek ⁵⁵	kʐ e k ⁵⁵	i n c t	268
1421	Atsi	Nishi Zaiwa/Atsi	take off	269	khjut⁵⁵	khju t ⁵⁵	kʰ ju t ⁵⁵	i m i t	268
1337	Maru	Nishi Langsu/Maru	take out; pull out	253	-thuk⁵⁵	- thu k ⁵⁵	+ tʰ u k ⁵⁵	+ i m i t	252
1338	Xiandao	Nishi Xiandao	take out; pull out	253	thut⁵⁵	thu t ⁵⁵	tʰ u t ⁵⁵	i m i t	252
1339	Bola	Nishi Bola	take out; pull out	253	-thɔɂ⁵⁵	- th ɔɂ ⁵⁵	+ tʰ ɔ ʔ ⁵⁵	+ i n c t	252
1340	Achang	Nishi Achang	take out; pull out	253	thut⁵⁵-	thu t ⁵⁵ -	tʰ u t ⁵⁵ +	i m i t +	252
1341	Atsi	Nishi Zaiwa/Atsi	take out; pull out	253	-thoɂ⁵⁵	- th oɂ ⁵⁵	+ tʰ o ʔ ⁵⁵	+ i n c t	252
446	Maru	Nishi Langsu/Maru	take, hold, get	84	ju³¹	ju ³¹	j u ³¹	m n t	84
447	Lashi	Nishi Leqi/Lashi	take, hold, get	84	ju:³¹	j u: ³¹	j u: ³¹	m n t	84
448	Bola	Nishi Bola	take, hold, get	84	ju⁵⁵	ju ⁵⁵	j u ⁵⁵	m n t	84
449	Achang	Nishi Achang	take, hold, get	84	ñu⁵⁵	ñ u ⁵⁵	ɲ u ⁵⁵	i n t	84
450	Atsi	Nishi Zaiwa/Atsi	take, hold, get	84	ju⁵¹	ju ⁵¹	j u ⁵¹	m n t	84
1124	Maru	Nishi Langsu/Maru	teach; learn	210	mɔ̣ɂ⁵⁵	m ɔ̣ɂ ⁵⁵	m ɔ̰ ɂ ⁵⁵	i n c t	210
1125	Lashi	Nishi Leqi/Lashi	teach; learn	210	mɔ̣ɂ⁵³	m ɔ̣ɂ ⁵³	m ɔ̰ ɂ ⁵³	i n c t	210
1126	Bola	Nishi Bola	teach; learn	210	mạ³⁵	m ạ ³⁵	m a̰ ³⁵	i n t	210
1127	Achang	Nishi Achang	teach; learn	210	m̥ɔɂ³⁵	m̥ ɔɂ ³⁵	m̥ ɔ ʔ ³⁵	i n c t	210
1128	Atsi	Nishi Zaiwa/Atsi	teach; learn	210	mọɂ⁵⁵-	m ọɂ ⁵⁵ -	m o̰ ʔ ⁵⁵ +	i n c t +	210
1372	Maru	Nishi Langsu/Maru	tear up, rip	260	tʃhat⁵⁵	tʃh at ⁵⁵	tʃʰ a t ⁵⁵	i n c t	259
1373	Xiandao	Nishi Xiandao	tear up, rip	260	tshiɂ⁵⁵	tsh iɂ ⁵⁵	tsʰ i ɂ ⁵⁵	i n c t	259
1374	Lashi	Nishi Leqi/Lashi	tear up, rip	260	tʃhɛ:ɂ⁵⁵	tʃh ɛ:ɂ ⁵⁵	tʃʰ ɛ: ʔ ⁵⁵	i n c t	259
1375	Bola	Nishi Bola	tear up, rip	260	tʃhak⁵⁵	tʃh ak ⁵⁵	tʃʰ a k ⁵⁵	i n c t	259
1376	Achang	Nishi Achang	tear up, rip	260	tsheɂ⁵⁵	tsh eɂ ⁵⁵	tsʰ e ʔ ⁵⁵	i n c t	259
1377	Atsi	Nishi Zaiwa/Atsi	tear up, rip	260	tʃheɂ⁵⁵	tʃh eɂ ⁵⁵	tʃʰ e ʔ ⁵⁵	i n c t	259
38	Maru	Nishi Langsu/Maru	ten	8	tshɛ³¹	tsh ɛ ³¹	tsʰ ɛ ³¹	i n t	8
39	Xiandao	Nishi Xiandao	ten	8	-tshi⁵⁵	- tsh i ⁵⁵	+ tsʰ i ⁵⁵	+ i n t	8
40	Lashi	Nishi Leqi/Lashi	ten	8	-tshe³³	- tsh e ³³	+ tsʰ e ³³	+ i n t	8
41	Bola	Nishi Bola	ten	8	-thai⁵⁵	- th ai ⁵⁵	+ tʰ a i ⁵⁵	+ i n nn t	8
42	Achang	Nishi Achang	ten	8	tɕhe⁵⁵	tɕh e ⁵⁵	tɕʰ e ⁵⁵	i n t	8
43	Atsi	Nishi Zaiwa/Atsi	ten	8	tshe⁵¹	tsh e ⁵¹	tsʰ e ⁵¹	i n t	8
1695	Maru	Nishi Langsu/Maru	ten cents; kyat	324	kjɔɂ³¹	kj ɔɂ ³¹	k j ɔ ʔ ³¹	i m n c t	323
1696	Lashi	Nishi Leqi/Lashi	ten cents; kyat	324	kjɔ³¹	kj ɔ ³¹	k j ɔ ³¹	i m n t	323
1697	Bola	Nishi Bola	ten cents; kyat	324	kjɔɂ³¹	kj ɔɂ ³¹	k j ɔ ʔ ³¹	i m n c t	323
1698	Achang	Nishi Achang	ten cents; kyat	324	tɕɔɂ³¹	tɕ ɔɂ ³¹	tɕ ɔ ʔ ³¹	i m n c t	323
1699	Atsi	Nishi Zaiwa/Atsi	ten cents; kyat	324	kjoɂ⁵⁵	kj oɂ ⁵⁵	k j o ʔ ⁵⁵	i m n c t	323
1216	Maru	Nishi Langsu/Maru	tender, young	228	nau⁵⁵	n au ⁵⁵	n a u ⁵⁵	i n nn t	228
1217	Lashi	Nishi Leqi/Lashi	tender, young	228	nu:⁵⁵	n u: ⁵⁵	n u: ⁵⁵	i n t	228
1218	Bola	Nishi Bola	tender, young	228	nɔ³⁵	n ɔ ³⁵	n ɔ ³⁵	i n t	228
1219	Atsi	Nishi Zaiwa/Atsi	tender, young	228	nu⁵⁵	nu ⁵⁵	n u ⁵⁵	i m t	228
643	Maru	Nishi Langsu/Maru	tense, tight, taut	121	tạŋ³⁵	t ạŋ ³⁵	t a̰ ŋ ³⁵	i n c t	121
644	Lashi	Nishi Leqi/Lashi	tense, tight, taut	121	tə̣:ŋ⁵⁵	t ə̣:ŋ ⁵⁵	t ə̰: ŋ ⁵⁵	i n c t	121
645	Bola	Nishi Bola	tense, tight, taut	121	tạŋ³⁵	t ạŋ ³⁵	t a̰ ŋ ³⁵	i n c t	121
17	Maru	Nishi Langsu/Maru	thick	4	thau³¹	th au ³¹	tʰ a u ³¹	i n nn t	4
18	Lashi	Nishi Leqi/Lashi	thick	4	tʰu:³³	tʰ u: ³³	tʰ u: ³³	i n t	4
19	Bola	Nishi Bola	thick	4	thu⁵⁵	thu ⁵⁵	tʰ u ⁵⁵	i m t	4
20	Atsi	Nishi Zaiwa/Atsi	thick	4	thu⁵¹	thu ⁵¹	tʰ u ⁵¹	i m t	4
622	Maru	Nishi Langsu/Maru	thin	116	pɔ̣̃³⁵	p ɔ̣̃ ³⁵	p ɔ̰̃ ∼ ³⁵	i n c t	116
623	Lashi	Nishi Leqi/Lashi	thin	116	pɔ̣:⁵⁵	p ɔ̣: ⁵⁵	p ɔ̰: ⁵⁵	i n t	116
624	Bola	Nishi Bola	thin	116	pạ³⁵	p ạ ³⁵	p a̰ ³⁵	i n t	116
861	Maru	Nishi Langsu/Maru	thorn	161	tsau³⁵	ts au ³⁵	ts a u ³⁵	i n nn t	161
862	Xiandao	Nishi Xiandao	thorn	161	cu³¹	cu ³¹	c u ³¹	i m t	161
863	Lashi	Nishi Leqi/Lashi	thorn	161	tsu³³	tsu ³³	ts u ³³	i m t	161
864	Bola	Nishi Bola	thorn	161	tu³¹	tu ³¹	t u ³¹	i m t	161
865	Achang	Nishi Achang	thorn	161	tɕo³¹	tɕ o ³¹	tɕ o ³¹	i m n t	161
866	Atsi	Nishi Zaiwa/Atsi	thorn	161	tsu²¹	tsu ²¹	ts u ²¹	i m t	161
300	Maru	Nishi Langsu/Maru	thou (2sg nom.)	57	nɔ̃³¹	n ɔ̃ ³¹	n ɔ̃ ∼ ³¹	i n c t	57
301	Xiandao	Nishi Xiandao	thou (2sg nom.)	57	nɔŋ⁵⁵	n ɔŋ ⁵⁵	n ɔ ŋ ⁵⁵	i n c t	57
302	Lashi	Nishi Leqi/Lashi	thou (2sg nom.)	57	naŋ³¹	n aŋ ³¹	n a ŋ ³¹	i n c t	57
303	Bola	Nishi Bola	thou (2sg nom.)	57	nɔ̃⁵⁵	n ɔ̃ ⁵⁵	n ɔ̃ ∼ ⁵⁵	i n c t	57
304	Achang	Nishi Achang	thou (2sg nom.)	57	nuaŋ⁵⁵	nu aŋ ⁵⁵	n u a ŋ ⁵⁵	i m n c t	57
305	Atsi	Nishi Zaiwa/Atsi	thou (2sg nom.)	57	naŋ⁵¹	n aŋ ⁵¹	n a ŋ ⁵¹	i n c t	57
689	Maru	Nishi Langsu/Maru	three	130	sam³¹	s am ³¹	s a m ³¹	i n c t	130
690	Xiandao	Nishi Xiandao	three	130	sum³¹	su m ³¹	s u m ³¹	i m i t	130
691	Lashi	Nishi Leqi/Lashi	three	130	sɔm⁵⁵	s ɔm ⁵⁵	s ɔ m ⁵⁵	i n c t	130
692	Bola	Nishi Bola	three	130	sam³⁵	s am ³⁵	s a m ³⁵	i n c t	130
693	Achang	Nishi Achang	three	130	sum³¹	su m ³¹	s u m ³¹	i m i t	130
694	Atsi	Nishi Zaiwa/Atsi	three	130	sum²¹	su m ²¹	s u m ²¹	i m i t	130
604	Maru	Nishi Langsu/Maru	throat	113	khjauŋ³⁵	khj auŋ ³⁵	kʰ j a u ŋ ³⁵	i m n nn c t	113
605	Xiandao	Nishi Xiandao	throat	113	khʐoŋ³¹-	khʐ oŋ ³¹ -	kʐʰ o ŋ ³¹ +	i n c t +	113
606	Lashi	Nishi Leqi/Lashi	throat	113	khjuŋ⁵⁵	khju ŋ ⁵⁵	kʰ ju ŋ ⁵⁵	i m i t	113
607	Bola	Nishi Bola	throat	113	khjauŋ³⁵	khj auŋ ³⁵	kʰ j a u ŋ ³⁵	i m n nn c t	113
608	Achang	Nishi Achang	throat	113	khʐoŋ³¹-	khʐ oŋ ³¹ -	kʐʰ o ŋ ³¹ +	i n c t +	113
609	Atsi	Nishi Zaiwa/Atsi	throat	113	khjuŋ²¹-	khju ŋ ²¹ -	kʰ ju ŋ ²¹ +	i m i t +	113
632	Maru	Nishi Langsu/Maru	to answer	119	tạu³⁵	t ạu ³⁵	t a̰ u ³⁵	i n nn t	119
633	Lashi	Nishi Leqi/Lashi	to answer	119	tụ:⁵⁵	t ụ: ⁵⁵	t ṵ: ⁵⁵	i n t	119
634	Bola	Nishi Bola	to answer	119	tụ³⁵	t ụ ³⁵	t ṵ ³⁵	i n t	119
635	Achang	Nishi Achang	to answer	119	thu³¹	thu ³¹	tʰ u ³¹	i m t	119
636	Atsi	Nishi Zaiwa/Atsi	to answer	119	tụ²¹	t ụ ²¹	t ṵ ²¹	i n t	119
1700	Maru	Nishi Langsu/Maru	to bark	325	ɣɛɂ³¹	ɣ ɛɂ ³¹	ɣ ɛ ʔ ³¹	i n c t	324
1701	Xiandao	Nishi Xiandao	to bark	325	kʐap⁵⁵	kʐ ap ⁵⁵	kʐ a p ⁵⁵	i n c t	324
1702	Bola	Nishi Bola	to bark	325	?ɣɛɂ³¹	?ɣ ɛɂ ³¹	?/ɣ ɛ ʔ ³¹	i n c t	324
1703	Achang	Nishi Achang	to bark	325	kʐap⁵⁵	kʐ ap ⁵⁵	kʐ a p ⁵⁵	i n c t	324
1704	Atsi	Nishi Zaiwa/Atsi	to bark	325	vap²¹	v ap ²¹	v a p ²¹	i n c t	324
766	Maru	Nishi Langsu/Maru	to borrow (tools)	144	ŋɔ̣³⁵	ŋ ɔ̣ ³⁵	ŋ ɔ̰ ³⁵	i n t	144
767	Xiandao	Nishi Xiandao	to borrow (tools)	144	ŋ̊ɔ³¹	ŋ̊ ɔ ³¹	ŋ̊ ɔ ³¹	i n t	144
768	Lashi	Nishi Leqi/Lashi	to borrow (tools)	144	ŋɔ̣:⁵⁵	ŋ ɔ̣: ⁵⁵	ŋ ɔ̰: ⁵⁵	i n t	144
769	Bola	Nishi Bola	to borrow (tools)	144	ŋạ³⁵	ŋ ạ ³⁵	ŋ a̰ ³⁵	i n t	144
770	Achang	Nishi Achang	to borrow (tools)	144	m̥ɔ³¹	m̥ ɔ ³¹	m̥ ɔ ³¹	i n t	144
771	Atsi	Nishi Zaiwa/Atsi	to borrow (tools)	144	ŋọ²¹	ŋ ọ ²¹	ŋ o̰ ²¹	i n t	144
650	Maru	Nishi Langsu/Maru	to cough	123	tsụk⁵⁵	ts ụk ⁵⁵	ts ṵ k ⁵⁵	i n c t	123
651	Xiandao	Nishi Xiandao	to cough	123	tʂau³¹	tʂ au ³¹	ʈʂ a u ³¹	i n nn t	123
652	Lashi	Nishi Leqi/Lashi	to cough	123	tsạ:u⁵⁵	ts ạ:u ⁵⁵	ts a̰: u ⁵⁵	i n nn t	123
653	Bola	Nishi Bola	to cough	123	tạu³⁵	t ạu ³⁵	t a̰ u ³⁵	i n nn t	123
654	Achang	Nishi Achang	to cough	123	tʂhau³¹	tʂh au ³¹	tʂʰ a u ³¹	i n nn t	123
655	Atsi	Nishi Zaiwa/Atsi	to cough	123	tsạu²¹	ts ạu ²¹	ts a̰ u ²¹	i n nn t	123
844	Maru	Nishi Langsu/Maru	to crawl	158	tũ³⁵	t ũ ³⁵	t ũ ∼ ³⁵	i n c t	158
845	Xiandao	Nishi Xiandao	to crawl	158	to³¹	t o ³¹	t o ³¹	i n t	158
846	Bola	Nishi Bola	to crawl	158	tɔ³¹	t ɔ ³¹	t ɔ ³¹	i n t	158
847	Achang	Nishi Achang	to crawl	158	to³¹	t o ³¹	t o ³¹	i n t	158
848	Atsi	Nishi Zaiwa/Atsi	to crawl	158	to²¹	t o ²¹	t o ²¹	i n t	158
109	Maru	Nishi Langsu/Maru	to crow (cocks)	22	tụm³¹	t ụm ³¹	t ṵ m ³¹	i n c t	22
110	Xiandao	Nishi Xiandao	to crow (cocks)	22	thun⁵⁵	thu n ⁵⁵	tʰ u n ⁵⁵	i m i t	22
111	Lashi	Nishi Leqi/Lashi	to crow (cocks)	22	tụ:n³³	t ụ:n ³³	t ṵ: n ³³	i n c t	22
112	Bola	Nishi Bola	to crow (cocks)	22	tɔ̣n⁵⁵	t ɔ̣n ⁵⁵	t ɔ̰ n ⁵⁵	i n c t	22
113	Achang	Nishi Achang	to crow (cocks)	22	thun⁵⁵	thu n ⁵⁵	tʰ u n ⁵⁵	i m i t	22
114	Atsi	Nishi Zaiwa/Atsi	to crow (cocks)	22	pjụ⁵¹	pj ụ ⁵¹	p j ṵ ⁵¹	i m n t	22
1182	Maru	Nishi Langsu/Maru	to dance; jump	221	kɔ⁵⁵	k ɔ ⁵⁵	k ɔ ⁵⁵	i n t	221
1183	Xiandao	Nishi Xiandao	to dance; jump	221	kɔ³⁵	k ɔ ³⁵	k ɔ ³⁵	i n t	221
1184	Lashi	Nishi Leqi/Lashi	to dance; jump	221	kɔ:⁵⁵	k ɔ: ⁵⁵	k ɔ: ⁵⁵	i n t	221
